species	temp	injury_level	recov	replicate	Acq..Date.Time	TRT	Lactic_acid	Alanine	Valine	Leucine	Phosphoric_acid	Glycerol	Isoleucine	Proline	Glycine	Succinic_acid	Fumaric_acid	Pipecolic_acid	Serine	Threonine	Malic_acid	Methionine	Aspartate	GABA	Glutamate	Phenylalanine	Asparagine	Putrescine	Ornithine	Citric_acid	Fructose	Glucose	Lysine	Tyrosine	Mannitol	Inositol	Sucrose	Trehalose
RP	20	C	D	8	23/11/2022 20:45	C	0.784272852	3.652725034	0.934116005	0.726696705	16.24815064	0.260316462	0.700289057	1.941650896	0.794606058	0.354509673	0.208135272	0.136327079	1.225877343	1.206983098	0.651325466	0.483532684	1.325864938	1.747665634	7.040601323	0.562333959	6.113351304	0.386032947	0.296664327	0.974010805	0.484157809	40.94012145	5.222614255	16.65765179	0.755485422	1.023403007	0.210445923	46.5016188
RP	34	1/2	D	1	12/10/2022 23:05	1/2 D	0.432268139	6.987032325	1.532317419	0.827451496	16.75115568	6.682969629	0.716929747	4.536556223	1.381320088	0.449824012	0.286980955	0.249791234	1.960565357	0.990295017	1.086968094	0.479908398	1.445413178	2.084569066	8.11569019	0.681039313	7.159204735	0.754259359	0.585918994	1.467113848	1.132698621	15.29319562	5.28331334	5.572295161	39.64452068	1.907240534	0.230737876	30.08914721
RP	34	1/2	D	2	19/10/2022 11:43	1/2 D	0.941892084	8.442435432	2.007531789	1.036732889	21.27554059	9.991874847	1.119095745	5.517745194	1.705197736	0.852486435	0.741681606	0.369881883	2.563839233	1.156162164	1.200698992	0.532284497	2.05086524	1.696661878	10.12471918	1.004788391	7.565510164	0.864043146	0.80508421	1.763446908	1.338293316	23.33447255	4.530203809	5.234542419	75.65660897	1.534614722	0.363317528	43.87251679
RP	34	1/2	D	3	20/10/2022 22:37	1/2 D	0.987176466	5.854688885	1.60903679	0.846843867	15.10831925	7.805966604	0.801444037	4.775601547	1.37773434	0.675476887	0.706478382	0.350813281	1.68761277	1.108769953	1.023522941	0.654937469	1.507833701	1.476045257	7.167434089	0.940063203	5.568299181	0.677689913	0.886188483	1.521092738	1.037951978	16.01023778	5.552273876	4.108973332	52.76666652	1.817469432	0.162278208	42.91094874
RP	34	1/2	D	4	26/11/2022 20:31	1/2 D	0.127962558	6.801069697	1.679646378	0.819787461	19.90604454	5.557788873	0.984256198	4.143614762	1.747202618	0.380414968	0.201674059	0.213698497	2.232235052	0.944156722	0.820270551	0.349677238	1.80296343	1.990975525	11.44707274	0.61428417	9.743200533	0.814575769	0.257390436	1.399782667	1.160319737	20.69527814	7.331779397	25.04052977	68.61880402	1.439857065	0.147151199	59.45228049
RP	34	1/2	D	5	27/10/2022 07:02	1/2 D	0.396934466	4.641397717	1.471409821	0.68217011	11.8769	5.556444366	0.701718621	4.124335182	0.886125877	0.414203822	0.224973586	0.258654544	1.40193576	1.006395209	0.697809688	0.387265012	1.149234592	1.137582288	5.719608642	0.548967335	4.826877554	0.406207854	0.48141349	1.222198808	0.720987231	12.41869949	3.818352325	4.825242885	52.51770355	1.194344398	0.246502954	28.22579291
RP	34	1/2	D	6	17/11/2022 23:52	1/2 D	0.103849478	6.358338414	1.603844458	0.770505805	17.72214103	5.39391311	0.837294711	3.810035252	1.672580376	0.381602315	0.143103696	0.374239433	1.897309524	1.005427229	0.688076066	0.185815529	1.135097912	1.857338677	10.48798507	0.440149767	5.702296522	0.486139897	0.452854658	1.373401301	0.876807921	23.00718563	5.82098146	11.19417386	61.85403085	2.76633308	0.030822263	37.08348278
RP	34	1/2	D	7	19/11/2022 09:56	1/2 D	0.16299536	5.288628018	1.964577238	0.879232682	18.61036074	6.189667193	1.025926737	4.288930076	1.536531887	0.414729579	0.136648577	0.355883091	2.07080453	1.16736946	0.743180784	0.334967852	1.279819091	1.911782482	11.3805856	0.542525465	4.342266986	0.631243225	0.304988696	1.550779287	0.533094797	22.74045705	5.400595163	12.39619202	65.57653405	2.152808201	0.021640208	43.12043302
RP	34	1/2	D	8	23/11/2022 22:25	1/2 D	0.287120133	5.340000732	1.331303929	0.677910343	17.61104776	4.682597122	0.74299544	3.896926036	1.457037525	0.295334795	0.197452041	0.176354423	1.904249806	0.761895447	0.68128722	0.389294794	1.399176812	1.748050138	10.11692237	0.472298544	6.445511766	0.54313729	0.404080974	1.184663994	1.033417141	42.65350877	5.782942051	27.92777717	42.65350877	2.254629865	0.09577543	58.53298799
RP	34	1/2	R	1	12/10/2022 23:55	1/2 R	0.081457422	3.915802035	2.41762794	0.495523522	14.22315861	0.291099464	0.98407234	4.078119405	1.072855359	0.433713769	0.240294523	0.159228585	1.728457993	1.030088555	0.812700019	0.371479714	0.70269549	1.105173943	5.542570255	0.861795507	12.73050345	0.467138128	0.622412335	1.030916051	0.3906905	21.16879258	4.440627331	7.117470875	3.885457145	1.328361734	0.204191039	26.90275456
RP	34	1/2	R	2	19/10/2022 12:32	1/2 R	0.572803572	4.807327858	3.204514678	0.565060308	16.78236891	0.478005475	1.652523819	4.898851144	1.043216036	0.955832675	0.81051873	0.331949429	2.062012181	1.222900854	1.287321664	0.582810308	0.966560842	1.277390098	7.245519887	1.308757837	15.26895264	0.429251255	1.039494052	1.466415773	0.668534347	32.76042331	4.411264343	6.120644255	5.660011875	1.273709474	0.412001936	48.43085349
RP	34	1/2	R	3	20/10/2022 23:26	1/2 R	1.27881743	3.633314267	2.522391657	0.576959362	11.29078436	0.350221447	1.58045623	3.63355527	0.800974215	0.684192691	0.688049906	0.26857137	1.357392457	1.466109309	1.008128063	0.502001203	0.692625234	1.115380053	4.257840368	1.150381315	9.550413982	0.417376055	0.873968209	1.029566824	0.642781166	21.81920272	3.900856622	3.582857522	3.602053317	1.085645309	0.373128841	36.87810498
RP	34	1/2	R	4	24/11/2022 10:53	1/2 R	0.372409799	2.469138961	1.919848421	0.456331868	15.36049701	0.374278192	1.170701661	3.714552699	0.850681389	0.39381434	0.181448809	0.135622097	1.418217156	0.961365083	0.750579538	0.19946226	0.729457458	0.888962604	6.465940422	0.819052043	15.12287925	0.171928971	0.361694446	1.06411937	0.189255462	23.6938928	4.716455904	18.80957314	2.496443329	1.820024865	0.170165752	70.32005912
RP	34	1/2	R	5	27/10/2022 07:52	1/2 R	0.255129774	3.1030928	2.55092851	0.454767409	9.8234278	0.37778638	1.321892111	3.160074116	0.639242307	0.475717019	0.242685885	0.218196182	1.140049507	1.06144234	0.609373357	0.382432269	0.579240599	0.763855225	3.75659631	0.727248496	8.707468647	0.275461833	0.636754934	0.714082283	0.442755437	15.08643609	3.606035261	4.971434301	1.92132353	0.9296818	0.351365423	31.48636392
RP	34	1/2	R	6	25/11/2022 22:06	1/2 R	0.760946482	3.208064534	1.321878815	0.259551824	17.89880797	0.374278192	0.711418052	3.449350987	1.149240824	0.563484406	0.267387851	0.141681553	1.337717702	0.529040414	0.886957032	0.166098934	0.564883402	1.058841468	7.42152567	0.571380005	15.7062629	0.547964137	0.666680951	1.27511284	0.372032106	39.7603317	3.787076792	18.30972387	1.71736263	1.088324662	0.295781971	61.24772006
RP	34	1/2	R	7	19/11/2022 10:46	1/2 R	0.285685056	3.338618643	1.76044469	0.426804787	18.69208897	0.374278192	0.95641007	2.808238246	0.766942499	0.443945257	0.135246287	0.339225974	1.462798391	0.784085619	0.773587799	0.136530688	0.675002502	0.940282867	7.848665792	0.659244181	10.44723639	0.239780848	0.555655339	1.340463723	0.329102745	21.90353538	3.308335363	12.42155839	3.164753046	1.436836006	0.092259015	36.69625764
RP	34	1/2	R	8	23/11/2022 23:15	1/2 R	0.206423851	3.785225009	2.351888664	0.322344607	18.09375601	0.374278192	1.314858163	3.815600062	1.141254361	0.355287211	0.19942702	0.165410928	1.84194843	1.295916908	0.740996127	0.326760979	0.756481736	1.465966742	7.989053283	0.935310797	12.57587039	0.536193522	0.834822599	0.877076621	0.777893037	53.35344946	6.221022782	21.91962116	6.224961111	2.113620815	0.336607631	61.45306568
RP	34	1/2	D	1	13/10/2022 02:25	2/2 D	1.048259548	6.840057542	1.657375309	0.570899948	20.42401263	10.31206646	0.657319532	3.361958074	1.793687606	0.415065281	0.306722689	0.46623797	2.712412675	1.200308053	0.960326579	0.721583564	1.021432606	2.104784289	7.215920842	0.693966726	16.77905732	0.383071485	0.942289607	1.289474105	0.775315798	21.08021388	10.73453297	9.273670017	43.5216852	2.174170429	0.360898664	31.35220702
RP	34	1/2	D	2	19/10/2022 15:02	2/2 D	1.196463742	10.84212601	1.802821691	0.758425587	14.25807195	9.386081227	0.832449926	2.926025258	1.665634072	0.676550568	0.751189755	0.394793491	1.933549042	1.050457327	1.019345363	0.718428929	1.003842437	1.75904308	6.345259366	1.01007305	7.92932578	0.794352112	1.048491208	1.351945549	0.73395729	14.45492304	6.767337496	3.953405774	39.13040243	1.562775272	0.406733196	24.69653647
RP	34	1/2	D	3	21/10/2022 01:56	2/2 D	1.54907183	6.527346108	1.991614228	0.677839611	15.1194556	10.03408932	0.727601575	4.358895403	1.801635011	0.681132885	0.824316868	0.471563796	2.650203206	1.3712631	1.16914717	0.687549545	0.934975381	1.990965946	6.135240118	0.944079341	9.221311518	0.448056881	1.012063279	1.166822956	0.85436812	22.06078902	7.135744715	5.128926931	43.74545975	2.223116854	0.4305326	33.46714159
RP	34	1/2	D	4	27/11/2022 01:32	2/2 D	1.460333078	6.2977118	1.400657769	0.432296703	21.35480649	9.224703775	0.625115666	2.91899516	2.125699685	0.430622973	0.19634903	0.297330602	2.799513868	0.954759586	0.79228541	0.280919544	1.012199438	1.726979367	8.018323898	0.455621632	16.28814239	0.700998001	0.34693073	1.306003405	0.793800655	23.91523851	9.461437613	27.4655889	87.88974243	2.118168917	0.213552165	28.42590375
RP	34	1/2	D	5	27/10/2022 10:21	2/2 D	1.710043276	13.33325256	1.550052148	0.646699069	16.37006661	13.10464957	0.793291852	3.175253409	1.613418966	0.545986459	0.359265092	0.412329917	1.919556114	0.7300353	1.134069127	0.493670952	1.2954209	1.94556722	6.731276301	0.636983651	11.00865948	0.46651177	0.885718571	1.585207095	0.725524977	10.05976139	4.737121369	3.462577883	37.27368531	1.78809933	0.451949673	22.39566693
RP	34	1/2	D	6	18/11/2022 03:11	2/2 D	0.921599616	8.736879452	2.305386748	0.707279593	20.46097423	8.942932793	0.78612019	4.478838913	2.105203622	0.343295911	0.077391135	0.673072306	3.32544746	1.331883521	0.729940768	0.431002087	0.759245166	3.080386526	9.603691825	0.385189513	11.85357007	0.573705901	0.483755004	1.186656984	0.893106188	35.09922028	7.042700856	19.37124113	96.59807032	3.28979241	0.067353921	27.54631529
RP	34	1/2	D	7	19/11/2022 13:15	2/2 D	0.268304752	7.132825134	1.742612069	0.514760475	17.95689338	9.352058356	0.589585292	3.659163642	2.451544035	0.281157006	0.08539241	0.609791113	2.737185614	1.049873687	0.666885561	0.246772007	1.033985867	2.478075168	10.39532088	0.480946759	10.65077836	0.730171107	0.64214852	1.001991161	0.723467559	22.54354122	10.17745238	15.55869431	78.8406972	3.455220973	0.029875615	36.1533601
RP	34	1/2	D	8	24/11/2022 01:44	2/2 D	0.637970144	6.378645575	1.837550559	0.508178177	21.88266918	8.824597948	0.740531377	3.766865127	2.021590832	0.305441921	0.136626542	0.344887723	2.722185987	1.005805345	0.673318197	0.328588369	1.008843503	1.576246273	8.616962011	0.571553074	15.76399929	0.559183339	0.34783908	1.095199792	0.87362809	26.62950596	9.434101326	27.84099597	82.27580372	3.232459296	0.200871757	39.06964474
RP	34	1/2	R	1	13/10/2022 03:15	2/2 R	1.183878773	3.460998942	2.252026806	0.702593737	22.17043998	0.273020723	1.450706498	5.83423367	0.725833173	0.428171217	0.271197652	0.400729246	2.409016076	1.283303596	0.727252689	0.556984859	1.168911733	1.145461131	5.814903242	1.457483627	23.54621525	0.407813809	0.948203629	1.616852894	0.438346834	10.344755	9.205027508	6.877166041	3.206782982	1.076267935	0.464774037	37.32673166
RP	34	1/2	R	2	19/10/2022 15:52	2/2 R	1.253891102	4.180994043	1.768655588	0.755729091	16.20587644	0.425745855	1.289446202	9.6041924	0.870736418	0.865700925	1.02335693	0.540374455	1.870459499	0.816356197	1.368097086	0.763878429	0.96160469	1.274580881	5.330056649	1.566346275	14.30720834	0.361913782	1.297564122	1.123001795	0.651844483	27.68900359	8.019579761	4.728558971	6.231721933	1.032529841	0.557762009	44.61878558
RP	34	1/2	R	3	21/10/2022 02:46	2/2 R	3.372703849	4.399261483	1.234849245	0.85028354	20.32673633	0.662282417	0.804986707	8.819666223	0.958061393	1.15211966	1.214121944	0.562577613	1.663417028	0.838501563	1.623117599	0.924204537	0.841951199	1.187506483	4.937959422	1.213155933	15.42164124	0.613212914	1.540423679	1.421150755	0.475971243	31.22307331	9.105943855	4.254110938	1.551477302	1.289818659	0.662568185	44.00492989
RP	34	1/2	R	4	24/11/2022 14:12	2/2 R	1.223221161	3.134270099	1.732505898	0.782376821	20.94517537	0.362001155	1.125659671	6.372214082	2.413316807	0.717906891	0.556692825	0.653657683	2.00614528	1.018589522	0.977913977	0.754990639	1.287770256	3.567662616	6.02425858	0.989327245	14.60925592	2.568900287	2.487092288	1.401540349	0.489276083	15.21889637	11.43749594	16.10546678	1.916774663	3.120620623	0.54360759	61.64252292
RP	34	1/2	R	5	27/10/2022 11:11	2/2 R	3.340736939	2.19408829	1.503855995	0.414906081	11.94564862	0.254027354	0.894250524	5.938183232	0.559574328	0.438690896	0.250454447	0.284007706	1.196097007	0.681781999	0.560037338	0.348185176	0.710842735	0.719661885	3.649860868	0.72990653	14.94499625	0.352815226	0.770829591	1.024382925	0.340203802	7.250560265	4.118631753	3.989324954	1.645941084	0.865168661	0.360971309	32.84376724
RP	34	1/2	R	6	18/11/2022 04:01	2/2 R	0.977601894	2.828788004	1.38609282	0.574610624	20.37668462	0.068957301	0.73835182	7.831237296	0.652010339	0.41093701	0.045628776	0.49427969	1.73565761	0.656292009	0.46820226	0.104625822	1.150632452	1.127984826	7.515221171	0.42627635	12.43087338	0.223849465	0.720197126	1.370087233	0.232133802	12.31102762	6.580932901	8.536396337	3.338707345	1.350165122	0.069080539	44.87167319
RP	34	1/2	R	7	19/11/2022 14:05	2/2 R	0.384306884	3.500885041	1.963392025	0.565760454	22.65149712	0.205519769	1.02493381	5.22506018	0.839490616	0.402746944	0.160238269	0.341225368	2.026280653	1.138045978	0.79322222	0.342051577	0.713317682	0.909384711	8.804062808	0.954635442	10.59732752	0.521735816	0.749379283	1.005898454	0.425302169	30.22100137	6.807883939	11.99346461	3.568825422	2.38402684	0.109182191	39.11640329
RP	34	1/2	R	8	24/11/2022 02:34	2/2 R	1.013862815	3.46090223	1.651671356	0.47533724	26.65825251	0.321650653	1.34114605	6.14806615	0.952130984	0.402593224	0.206340561	0.381779796	2.448220224	0.951134705	0.782378461	0.544932938	1.688164528	1.268858895	9.053302263	1.297116927	18.00268828	1.067359007	0.844625882	2.064032724	0.397017692	14.60840815	10.42937931	24.53877956	5.794543565	2.1898162	0.247664708	44.65683526
